ClinicID,ClinicName,AppointmentDate,DayOfWeek,HolidayName,IsHoliday,TotalScheduled
2,Nexora Care - Lakeside,2024-04-30,Tuesday,Non-Holiday,False,103
2,Nexora Care - Lakeside,2024-05-01,Wednesday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2024-05-02,Thursday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2024-05-03,Friday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-05-04,Saturday,Non-Holiday,False,42
2,Nexora Care - Lakeside,2024-05-06,Monday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2024-05-07,Tuesday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-05-08,Wednesday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2024-05-09,Thursday,Non-Holiday,False,63
2,Nexora Care - Lakeside,2024-05-10,Friday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2024-05-11,Saturday,Non-Holiday,False,34
2,Nexora Care - Lakeside,2024-05-13,Monday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2024-05-14,Tuesday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2024-05-15,Wednesday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2024-05-16,Thursday,Non-Holiday,False,86
2,Nexora Care - Lakeside,2024-05-17,Friday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2024-05-18,Saturday,Non-Holiday,False,34
2,Nexora Care - Lakeside,2024-05-20,Monday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-05-21,Tuesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2024-05-22,Wednesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2024-05-23,Thursday,Non-Holiday,False,63
2,Nexora Care - Lakeside,2024-05-24,Friday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-05-25,Saturday,Non-Holiday,False,39
2,Nexora Care - Lakeside,2024-05-27,Monday,Memorial Day,True,12
2,Nexora Care - Lakeside,2024-05-28,Tuesday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2024-05-29,Wednesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-05-30,Thursday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2024-05-31,Friday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-06-01,Saturday,Non-Holiday,False,32
2,Nexora Care - Lakeside,2024-06-03,Monday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-06-04,Tuesday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-06-05,Wednesday,Non-Holiday,False,61
2,Nexora Care - Lakeside,2024-06-06,Thursday,Non-Holiday,False,48
2,Nexora Care - Lakeside,2024-06-07,Friday,Non-Holiday,False,49
2,Nexora Care - Lakeside,2024-06-08,Saturday,Non-Holiday,False,33
2,Nexora Care - Lakeside,2024-06-10,Monday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2024-06-11,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2024-06-12,Wednesday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2024-06-13,Thursday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2024-06-14,Friday,Non-Holiday,False,58
2,Nexora Care - Lakeside,2024-06-15,Saturday,Non-Holiday,False,31
2,Nexora Care - Lakeside,2024-06-17,Monday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-06-18,Tuesday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-06-19,Wednesday,Juneteenth,True,15
2,Nexora Care - Lakeside,2024-06-20,Thursday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2024-06-21,Friday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-06-22,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2024-06-24,Monday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2024-06-25,Tuesday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2024-06-26,Wednesday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2024-06-27,Thursday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2024-06-28,Friday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2024-06-29,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2024-07-01,Monday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2024-07-02,Tuesday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2024-07-03,Wednesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2024-07-04,Thursday,Independence Day,True,13
2,Nexora Care - Lakeside,2024-07-05,Friday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2024-07-06,Saturday,Non-Holiday,False,34
2,Nexora Care - Lakeside,2024-07-08,Monday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2024-07-09,Tuesday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2024-07-10,Wednesday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-07-11,Thursday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-07-12,Friday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2024-07-13,Saturday,Non-Holiday,False,37
2,Nexora Care - Lakeside,2024-07-15,Monday,Non-Holiday,False,63
2,Nexora Care - Lakeside,2024-07-16,Tuesday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2024-07-17,Wednesday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-07-18,Thursday,Non-Holiday,False,55
2,Nexora Care - Lakeside,2024-07-19,Friday,Non-Holiday,False,58
2,Nexora Care - Lakeside,2024-07-20,Saturday,Non-Holiday,False,24
2,Nexora Care - Lakeside,2024-07-22,Monday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-07-23,Tuesday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2024-07-24,Wednesday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2024-07-25,Thursday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2024-07-26,Friday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-07-27,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2024-07-29,Monday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-07-30,Tuesday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2024-07-31,Wednesday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2024-08-01,Thursday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2024-08-02,Friday,Non-Holiday,False,58
2,Nexora Care - Lakeside,2024-08-03,Saturday,Non-Holiday,False,27
2,Nexora Care - Lakeside,2024-08-05,Monday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-08-06,Tuesday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2024-08-07,Wednesday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2024-08-08,Thursday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-08-09,Friday,Non-Holiday,False,60
2,Nexora Care - Lakeside,2024-08-10,Saturday,Non-Holiday,False,50
2,Nexora Care - Lakeside,2024-08-12,Monday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2024-08-13,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2024-08-14,Wednesday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2024-08-15,Thursday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-08-16,Friday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-08-17,Saturday,Non-Holiday,False,53
2,Nexora Care - Lakeside,2024-08-19,Monday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2024-08-20,Tuesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2024-08-21,Wednesday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-08-22,Thursday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2024-08-23,Friday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2024-08-24,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2024-08-26,Monday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-08-27,Tuesday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-08-28,Wednesday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2024-08-29,Thursday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2024-08-30,Friday,Non-Holiday,False,63
2,Nexora Care - Lakeside,2024-08-31,Saturday,Non-Holiday,False,50
2,Nexora Care - Lakeside,2024-09-02,Monday,Labor Day,True,10
2,Nexora Care - Lakeside,2024-09-03,Tuesday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2024-09-04,Wednesday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2024-09-05,Thursday,Non-Holiday,False,65
2,Nexora Care - Lakeside,2024-09-06,Friday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2024-09-07,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2024-09-09,Monday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-09-10,Tuesday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-09-11,Wednesday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2024-09-12,Thursday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-09-13,Friday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2024-09-14,Saturday,Non-Holiday,False,45
2,Nexora Care - Lakeside,2024-09-16,Monday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2024-09-17,Tuesday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-09-18,Wednesday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2024-09-19,Thursday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-09-20,Friday,Non-Holiday,False,55
2,Nexora Care - Lakeside,2024-09-21,Saturday,Non-Holiday,False,47
2,Nexora Care - Lakeside,2024-09-23,Monday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-09-24,Tuesday,Non-Holiday,False,61
2,Nexora Care - Lakeside,2024-09-25,Wednesday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2024-09-26,Thursday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-09-27,Friday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2024-09-28,Saturday,Non-Holiday,False,37
2,Nexora Care - Lakeside,2024-09-30,Monday,Non-Holiday,False,65
2,Nexora Care - Lakeside,2024-10-01,Tuesday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2024-10-02,Wednesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-10-03,Thursday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-10-04,Friday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2024-10-05,Saturday,Non-Holiday,False,44
2,Nexora Care - Lakeside,2024-10-07,Monday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2024-10-08,Tuesday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-10-09,Wednesday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2024-10-10,Thursday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2024-10-11,Friday,Non-Holiday,False,56
2,Nexora Care - Lakeside,2024-10-12,Saturday,Non-Holiday,False,33
2,Nexora Care - Lakeside,2024-10-14,Monday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-10-15,Tuesday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2024-10-16,Wednesday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-10-17,Thursday,Non-Holiday,False,58
2,Nexora Care - Lakeside,2024-10-18,Friday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2024-10-19,Saturday,Non-Holiday,False,44
2,Nexora Care - Lakeside,2024-10-21,Monday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2024-10-22,Tuesday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2024-10-23,Wednesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-10-24,Thursday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2024-10-25,Friday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2024-10-26,Saturday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2024-10-28,Monday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2024-10-29,Tuesday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2024-10-30,Wednesday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2024-10-31,Thursday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2024-11-01,Friday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2024-11-02,Saturday,Non-Holiday,False,51
2,Nexora Care - Lakeside,2024-11-04,Monday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2024-11-05,Tuesday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2024-11-06,Wednesday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2024-11-07,Thursday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2024-11-08,Friday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-11-09,Saturday,Non-Holiday,False,48
2,Nexora Care - Lakeside,2024-11-11,Monday,Veterans Day,True,8
2,Nexora Care - Lakeside,2024-11-12,Tuesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2024-11-13,Wednesday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2024-11-14,Thursday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2024-11-15,Friday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2024-11-16,Saturday,Non-Holiday,False,47
2,Nexora Care - Lakeside,2024-11-18,Monday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2024-11-19,Tuesday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2024-11-20,Wednesday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2024-11-21,Thursday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2024-11-22,Friday,Non-Holiday,False,49
2,Nexora Care - Lakeside,2024-11-23,Saturday,Non-Holiday,False,25
2,Nexora Care - Lakeside,2024-11-25,Monday,Non-Holiday,False,56
2,Nexora Care - Lakeside,2024-11-26,Tuesday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2024-11-27,Wednesday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2024-11-28,Thursday,Thanksgiving,True,12
2,Nexora Care - Lakeside,2024-11-29,Friday,Day After Thanksgiving,True,7
2,Nexora Care - Lakeside,2024-11-30,Saturday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2024-12-02,Monday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2024-12-03,Tuesday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2024-12-04,Wednesday,Non-Holiday,False,113
2,Nexora Care - Lakeside,2024-12-05,Thursday,Non-Holiday,False,116
2,Nexora Care - Lakeside,2024-12-06,Friday,Non-Holiday,False,97
2,Nexora Care - Lakeside,2024-12-07,Saturday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2024-12-09,Monday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2024-12-10,Tuesday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2024-12-11,Wednesday,Non-Holiday,False,125
2,Nexora Care - Lakeside,2024-12-12,Thursday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2024-12-13,Friday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2024-12-14,Saturday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2024-12-16,Monday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2024-12-17,Tuesday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2024-12-18,Wednesday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2024-12-19,Thursday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2024-12-20,Friday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2024-12-21,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2024-12-23,Monday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2024-12-24,Tuesday,Christmas Eve,True,18
2,Nexora Care - Lakeside,2024-12-25,Wednesday,Christmas Day,True,13
2,Nexora Care - Lakeside,2024-12-26,Thursday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2024-12-27,Friday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2024-12-28,Saturday,Non-Holiday,False,53
2,Nexora Care - Lakeside,2024-12-30,Monday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2024-12-31,Tuesday,New Year's Eve,True,12
2,Nexora Care - Lakeside,2025-01-01,Wednesday,New Year's Day,True,15
2,Nexora Care - Lakeside,2025-01-02,Thursday,Non-Holiday,False,124
2,Nexora Care - Lakeside,2025-01-03,Friday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-01-04,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-01-06,Monday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2025-01-07,Tuesday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-01-08,Wednesday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-01-09,Thursday,Non-Holiday,False,140
2,Nexora Care - Lakeside,2025-01-10,Friday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2025-01-11,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-01-13,Monday,Non-Holiday,False,105
2,Nexora Care - Lakeside,2025-01-14,Tuesday,Non-Holiday,False,118
2,Nexora Care - Lakeside,2025-01-15,Wednesday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-01-16,Thursday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2025-01-17,Friday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2025-01-18,Saturday,Non-Holiday,False,44
2,Nexora Care - Lakeside,2025-01-20,Monday,MLK Day,True,12
2,Nexora Care - Lakeside,2025-01-21,Tuesday,Non-Holiday,False,117
2,Nexora Care - Lakeside,2025-01-22,Wednesday,Non-Holiday,False,102
2,Nexora Care - Lakeside,2025-01-23,Thursday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2025-01-24,Friday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2025-01-25,Saturday,Non-Holiday,False,32
2,Nexora Care - Lakeside,2025-01-27,Monday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-01-28,Tuesday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-01-29,Wednesday,Non-Holiday,False,103
2,Nexora Care - Lakeside,2025-01-30,Thursday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-01-31,Friday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-02-01,Saturday,Non-Holiday,False,48
2,Nexora Care - Lakeside,2025-02-03,Monday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-02-04,Tuesday,Non-Holiday,False,99
2,Nexora Care - Lakeside,2025-02-05,Wednesday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-02-06,Thursday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-02-07,Friday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-02-08,Saturday,Non-Holiday,False,47
2,Nexora Care - Lakeside,2025-02-10,Monday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2025-02-11,Tuesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-02-12,Wednesday,Non-Holiday,False,108
2,Nexora Care - Lakeside,2025-02-13,Thursday,Non-Holiday,False,111
2,Nexora Care - Lakeside,2025-02-14,Friday,Non-Holiday,False,123
2,Nexora Care - Lakeside,2025-02-15,Saturday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2025-02-17,Monday,Presidents' Day,True,17
2,Nexora Care - Lakeside,2025-02-18,Tuesday,Non-Holiday,False,136
2,Nexora Care - Lakeside,2025-02-19,Wednesday,Non-Holiday,False,113
2,Nexora Care - Lakeside,2025-02-20,Thursday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-02-21,Friday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-02-22,Saturday,Non-Holiday,False,40
2,Nexora Care - Lakeside,2025-02-24,Monday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2025-02-25,Tuesday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-02-26,Wednesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-02-27,Thursday,Non-Holiday,False,119
2,Nexora Care - Lakeside,2025-02-28,Friday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2025-03-01,Saturday,Non-Holiday,False,41
2,Nexora Care - Lakeside,2025-03-03,Monday,Non-Holiday,False,104
2,Nexora Care - Lakeside,2025-03-04,Tuesday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-03-05,Wednesday,Non-Holiday,False,99
2,Nexora Care - Lakeside,2025-03-06,Thursday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-03-07,Friday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2025-03-08,Saturday,Non-Holiday,False,55
2,Nexora Care - Lakeside,2025-03-10,Monday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-03-11,Tuesday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2025-03-12,Wednesday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-03-13,Thursday,Non-Holiday,False,106
2,Nexora Care - Lakeside,2025-03-14,Friday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-03-15,Saturday,Non-Holiday,False,59
2,Nexora Care - Lakeside,2025-03-17,Monday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2025-03-18,Tuesday,Non-Holiday,False,97
2,Nexora Care - Lakeside,2025-03-19,Wednesday,Non-Holiday,False,88
2,Nexora Care - Lakeside,2025-03-20,Thursday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-03-21,Friday,Non-Holiday,False,65
2,Nexora Care - Lakeside,2025-03-22,Saturday,Non-Holiday,False,53
2,Nexora Care - Lakeside,2025-03-24,Monday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-03-25,Tuesday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2025-03-26,Wednesday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-03-27,Thursday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-03-28,Friday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2025-03-29,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2025-03-31,Monday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-04-01,Tuesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-04-02,Wednesday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2025-04-03,Thursday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-04-04,Friday,Non-Holiday,False,99
2,Nexora Care - Lakeside,2025-04-05,Saturday,Non-Holiday,False,39
2,Nexora Care - Lakeside,2025-04-07,Monday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-04-08,Tuesday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-04-09,Wednesday,Non-Holiday,False,107
2,Nexora Care - Lakeside,2025-04-10,Thursday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-04-11,Friday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2025-04-12,Saturday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2025-04-14,Monday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-04-15,Tuesday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-04-16,Wednesday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2025-04-17,Thursday,Non-Holiday,False,121
2,Nexora Care - Lakeside,2025-04-18,Friday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2025-04-19,Saturday,Non-Holiday,False,45
2,Nexora Care - Lakeside,2025-04-21,Monday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-04-22,Tuesday,Non-Holiday,False,101
2,Nexora Care - Lakeside,2025-04-23,Wednesday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-04-24,Thursday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-04-25,Friday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-04-26,Saturday,Non-Holiday,False,47
2,Nexora Care - Lakeside,2025-04-28,Monday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-04-29,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2025-04-30,Wednesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-05-01,Thursday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-05-02,Friday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-05-03,Saturday,Non-Holiday,False,49
2,Nexora Care - Lakeside,2025-05-05,Monday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-05-06,Tuesday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-05-07,Wednesday,Non-Holiday,False,88
2,Nexora Care - Lakeside,2025-05-08,Thursday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2025-05-09,Friday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2025-05-10,Saturday,Non-Holiday,False,34
2,Nexora Care - Lakeside,2025-05-12,Monday,Non-Holiday,False,53
2,Nexora Care - Lakeside,2025-05-13,Tuesday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2025-05-14,Wednesday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-05-15,Thursday,Non-Holiday,False,88
2,Nexora Care - Lakeside,2025-05-16,Friday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2025-05-17,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-05-19,Monday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2025-05-20,Tuesday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2025-05-21,Wednesday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-05-22,Thursday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-05-23,Friday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2025-05-24,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-05-26,Monday,Memorial Day,True,20
2,Nexora Care - Lakeside,2025-05-27,Tuesday,Non-Holiday,False,115
2,Nexora Care - Lakeside,2025-05-28,Wednesday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-05-29,Thursday,Non-Holiday,False,86
2,Nexora Care - Lakeside,2025-05-30,Friday,Non-Holiday,False,110
2,Nexora Care - Lakeside,2025-05-31,Saturday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2025-06-02,Monday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-06-03,Tuesday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-06-04,Wednesday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2025-06-05,Thursday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-06-06,Friday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-06-07,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-06-09,Monday,Non-Holiday,False,61
2,Nexora Care - Lakeside,2025-06-10,Tuesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-06-11,Wednesday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-06-12,Thursday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-06-13,Friday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2025-06-14,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-06-16,Monday,Non-Holiday,False,60
2,Nexora Care - Lakeside,2025-06-17,Tuesday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2025-06-18,Wednesday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2025-06-19,Thursday,Juneteenth,True,15
